,molecule_chembl_id,IC50,units,smiles,pIC50
166,CHEMBL3680557,2.2,nM,Cc1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)ccc1N1CCOCC1,8.657577319177793
167,CHEMBL3680395,2.2,nM,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC(F)(F)F)cc2)c1,8.657577319177793
168,CHEMBL2392112,2.3,nM,Cc1ccc2[nH]c(-c3n[nH]cc3Nc3cc(Cl)nc(S(C)(=O)=O)n3)nc2c1,8.638272163982407
169,CHEMBL3680436,2.3,nM,COc1cc(C(=O)NC2=CCCC(C(C)Nc3ncnc4c(C(N)=O)cccc34)=C2)ccn1,8.638272163982407
170,CHEMBL2347053,2.3,nM,O=C1Nc2ccccc2/C1=C/c1c[nH]nc1-c1ccccc1[N+](=O)[O-],8.638272163982407
171,CHEMBL3329672,2.3,nM,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)O)c2C)c(F)c1,8.638272163982407
172,CHEMBL3680464,2.3,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCCC5)c4)c3)ncnc12,8.638272163982407
173,CHEMBL3680582,2.3,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(N5CCOCC5)c(C(F)(F)F)c4)c3)ncnc12,8.638272163982407
174,CHEMBL3685240,2.3,nM,Cc1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)[nH]n1,8.638272163982407
175,CHEMBL3680391,2.3,nM,COc1ccc(C(=O)NC2=CC(C(CCN(C)C)Nc3ncnc4c(C(N)=O)cccc34)=CCC2)c(F)c1,8.638272163982407
176,CHEMBL3680388,2.4,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccccc2)c1,8.619788758288394
177,CHEMBL3675442,2.4,nM,CN(C)C[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1ccccc1,8.619788758288394
178,CHEMBL3685261,2.4,nM,N#Cc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,8.619788758288394
179,CHEMBL3680597,2.5,nM,NC(=O)c1cccc2c(NCc3cccc(Nc4nc5ccccc5s4)c3)ncnc12,8.602059991327963
180,CHEMBL3680531,2.5,nM,NC(=O)C1=c2ncnc(NC(CCN3CCCC3)c3cccc(NC(=O)c4ccccc4)c3)c2=CCC1,8.602059991327963
181,CHEMBL3675504,2.5,nM,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)C1=CCCC(NC(=O)c2cccc(F)c2F)=C1,8.602059991327963
182,CHEMBL3670424,2.5,nM,COc1ccccc1NC(=O)Nc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,8.602059991327963
183,CHEMBL4563026,2.55,nM,CC1(C)CC(NC(=O)c2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC(C)(C)N1[O],8.593459819566045
184,CHEMBL458421,2.6,nM,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)Nc1c(F)cccc1F,8.585026652029182
185,CHEMBL3639693,2.6,nM,CN(C)c1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)ccn1,8.585026652029182
186,CHEMBL4471448,2.67,nM,CC1(C)CC(NC(=O)c2ccc(Nc3ncc(Br)c(Nc4ccccc4Cl)n3)cc2)CC(C)(C)N1[O],8.573488738635424
187,CHEMBL3685265,2.7,nM,COc1ccc(C(=O)Nc2ccc(F)c(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,8.568636235841012
188,CHEMBL3685244,2.7,nM,COCCOc1cc(C(N)=O)c2ncnc(NCc3cccc(NC(=O)c4ccc(OC)cc4)c3)c2c1,8.568636235841012
189,CHEMBL4443086,2.8,nM,CCCCOC(=O)Cc1cc(Nc2nc(Nc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)ncc2F)n[nH]1,8.55284196865778
190,CHEMBL3685288,2.8,nM,COc1ccc(C(=O)Nc2cccc(C(CCN3CCCC3)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,8.55284196865778
191,CHEMBL3670487,2.9,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(Cl)n4)c3)ncnc12,8.537602002101044
192,CHEMBL3322595,2.9,nM,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)c4c[nH]cc(-c5ccc(F)cc5)c4=O)ccc32)c(C)c1C(=O)N1CCOCC1,8.537602002101044
193,CHEMBL4799497,2.981,nM,Cn1cc(-c2ccc3c(Nc4cccc(NC(=O)Nc5ccccc5F)c4)ncnc3c2)cn1,8.52563802396737
194,CHEMBL2063444,3.0,nM,Nc1noc2cccc(C(=O)Nc3cccc(CNC(=O)Nc4ccc(Cl)cc4)c3)c12,8.522878745280337
195,CHEMBL1095157,3.0,nM,CCNC(=O)Nc1ccc(-c2nn(CC)cc2-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)cc1,8.522878745280337
196,CHEMBL2163394,3.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)NC5CCCC5)C4)cc3)nn3cccc23)n[nH]1,8.522878745280337
197,CHEMBL2012409,3.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCC[C@H]1CO,8.522878745280337
198,CHEMBL1099010,3.0,nM,O=C(Nc1ccccc1)Nc1ccc(-c2nn(CCO)cc2-c2ccnc3[nH]ccc23)cc1,8.522878745280337
199,CHEMBL3393488,3.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CNC1)C2c1ccc(Sc2nc3c(F)cccc3[nH]2)o1,8.522878745280337
200,CHEMBL3329671,3.0,nM,COc1ccc(C(=O)NC(=O)Nc2cc3c(cc2F)/C(=C/c2[nH]c(C)c(CCC(=O)O)c2C)C(=O)N3)cc1,8.522878745280337
201,CHEMBL3329674,3.0,nM,COc1ccc(C(=O)NC(=O)Nc2cc3c(cc2F)/C(=C/c2[nH]c(C)c(C(=O)O)c2C)C(=O)N3)c(F)c1,8.522878745280337
202,CHEMBL3699142,3.0,nM,CCNC(=O)C#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN(C)C)cc1)c1ccccc1,8.522878745280337
203,CHEMBL3393469,3.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,8.522878745280337
204,CHEMBL495727,3.0,nM,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,8.522878745280337
205,CHEMBL3670473,3.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(F)c(F)c4)c3)ncnc12,8.522878745280337
206,CHEMBL3680429,3.0,nM,COc1ccc(C(O)/N=C2\C=CCC(CNc3ncnc4c(C(N)=O)cccc34)C2)cc1C,8.522878745280337
207,CHEMBL4442043,3.07,nM,CC1(C)CC(NC(=O)c2ccc(Nc3ncc([N+](=O)[O-])c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC(C)(C)N1[O],8.512861624522813
208,CHEMBL3675538,3.1,nM,COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)c(F)c2)c1,8.508638306165727
209,CHEMBL4520619,3.29,nM,CC1(C)CC(NC(=O)c2ccc(Nc3ncc([N+](=O)[O-])c(Nc4ccccc4Cl)n3)cc2)CC(C)(C)N1[O],8.482804102050025
210,CHEMBL3685285,3.3,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(CN3CCCC3)cc2)c1,8.481486060122112
211,CHEMBL3685212,3.3,nM,NC(=O)c1cccc2c(NCc3cccc(Nc4ncccn4)c3)ncnc12,8.481486060122112
212,CHEMBL4761521,3.4,nM,O=C(Nc1ccc(CCNc2n[nH]c(=O)c3ccccc23)cc1)NC1CCCCC1,8.468521082957745
213,CHEMBL3680411,3.5,nM,COCCN(C)c1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)ccn1,8.455931955649724
214,CHEMBL4447241,3.5,nM,CC1(C)CC(NC(=O)c2ccc(Nc3ncc([N+](=O)[O-])c(Nc4ccc(O)cc4)n3)cc2)CC(C)(C)N1[O],8.455931955649724
215,CHEMBL4440617,3.5,nM,CC1(C)CC(NC(=O)c2ccc(Nc3ncc([N+](=O)[O-])c(Nc4cccc(O)c4)n3)cc2)CC(C)(C)N1[O],8.455931955649724
216,CHEMBL1095149,3.6,nM,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN(C)C)cc4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,8.443697499232712
217,CHEMBL3680509,3.6,nM,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c(OC)c1,8.443697499232712
218,CHEMBL3685309,3.8,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccccc4C(F)(F)F)c3)ncnc12,8.42021640338319
219,CHEMBL3670427,3.9,nM,NC(=O)c1cccc2c(NCc3cc(F)cc(F)c3)ncnc12,8.4089353929735
220,CHEMBL3675353,3.9,nM,NC(=O)c1cccc2c(NCc3ccc4c(c3)OCO4)ncnc12,8.4089353929735
221,CHEMBL2029901,4.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(C#N)n(C5CCCC5)c4n3)cn2C)CC1,8.397940008672037
222,CHEMBL5169760,4.0,nM,Cc1nc(-c2ccccc2Nc2nc(Nc3ccc(CN4CCN(C)CC4)cc3)ncc2Cl)n[nH]1,8.397940008672037
223,CHEMBL2012406,4.0,nM,C[C@@H]1CCCN1C(=O)c1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cn1C,8.397940008672037
224,CHEMBL2012412,4.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCC[C@H]1CN1CCOCC1,8.397940008672037
225,CHEMBL3393475,4.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(F)cc(F)cc3[nH]2)o1,8.397940008672037
226,CHEMBL2063443,4.0,nM,Cc1ccc(NC(=O)NCc2cccc(NC(=O)c3cccc4onc(N)c34)c2)cc1,8.397940008672037
227,CHEMBL2063462,4.0,nM,Nc1ncnn2ccc(C(=O)Nc3cccc(CNC(=O)Nc4cccc(F)c4)c3)c12,8.397940008672037
228,CHEMBL2012404,4.0,nM,CN(C)C(=O)[C@@H]1CCCN1C(=O)c1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cn1C,8.397940008672037
229,CHEMBL3670505,4.0,nM,NC(=O)c1cc(OCCCN2CCN(CCO)CC2)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,8.397940008672037
230,CHEMBL2012415,4.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCC[C@@H]1CN1CCOCC1,8.397940008672037
231,CHEMBL2011940,4.0,nM,Nc1cccc(-c2nc3c(NCCCNC(=O)C4CCC4)c(Br)cnc3[nH]2)c1,8.397940008672037
232,CHEMBL2029913,4.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(-c5ccnn5C)n(C5CCCC5)c4n3)cn2C)CC1,8.397940008672037
233,CHEMBL2012402,4.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(N)=O,8.397940008672037
234,CHEMBL2029912,4.0,nM,CC(C)CCn1cc(-c2cc3cnc(Nc4cc(C(=O)N5CCN(C)CC5)n(C)c4)nc3n2C2CCCC2)cn1,8.397940008672037
235,CHEMBL2029911,4.0,nM,Cc1c(-c2cc3cnc(Nc4cc(C(=O)N5CCN(C)CC5)n(C)c4)nc3n2C2CCCC2)cnn1C,8.397940008672037
236,CHEMBL2029909,4.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(-c5cnn(C)c5)n(C5CCCC5)c4n3)cn2C)CC1,8.397940008672037
237,CHEMBL2029908,4.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(-c5cnco5)n(C5CCCC5)c4n3)cn2C)CC1,8.397940008672037
238,CHEMBL2029914,4.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(-c5cnn(Cc6ccccc6)c5)n(C5CCCC5)c4n3)cn2C)CC1,8.397940008672037
239,CHEMBL2012408,4.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCC[C@H]1C(N)=O,8.397940008672037
240,CHEMBL3393485,4.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(C(=O)CN)C1)[C@H]2c1ccc(Sc2nc3ccccc3[nH]2)o1.Cl,8.397940008672037
241,CHEMBL191003,4.0,nM,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,8.397940008672037
242,CHEMBL2140408,4.0,nM,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,8.397940008672037
243,CHEMBL3670445,4.1,nM,NC(=O)c1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,8.387216143280265
244,CHEMBL3680602,4.2,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)CC(F)(F)F)c1,8.3767507096021
245,CHEMBL3950648,4.2,nM,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3ccc(S(N)(=O)=O)cc3)nc1N2C,8.3767507096021
246,CHEMBL3670454,4.3,nM,Cc1cccc(NC(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,8.366531544420413
247,CHEMBL3675445,4.3,nM,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)cc2F)c1,8.366531544420413
248,CHEMBL3685215,4.4,nM,Cc1cc(C(F)(F)F)nn1CC(=O)Nc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,8.356547323513812
249,CHEMBL1097521,4.5,nM,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN5CCCC5)cc4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,8.346787486224656
250,CHEMBL3675518,4.5,nM,NC(=O)c1cccc2c(NC(CCN3CCC3)c3cccc(NC(=O)c4ccc(Br)cc4)c3)ncnc12,8.346787486224656
251,CHEMBL3322592,4.5,nM,COc1ccc(-c2c[nH]cc(C(=O)Nc3ccc4c(c3)NC(=O)/C4=C\c3[nH]c(C)c(C(=O)O)c3C)c2=O)cc1,8.346787486224656
252,CHEMBL3904942,4.6,nM,CN1C(=O)c2ccccc2N(C)c2nc(Nc3cccc(S(N)(=O)=O)c3)ncc21,8.337242168318426
253,CHEMBL3685259,4.6,nM,COc1ccccc1C(=O)Nc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,8.337242168318426
254,CHEMBL1094702,4.7,nM,CCNC(=O)Nc1ccc(-c2nn(CC)cc2-c2ccnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)cc23)cc1,8.327902142064282
255,CHEMBL3680578,4.7,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5nc[nH]c5c4)c3)ncnc12,8.327902142064282
256,CHEMBL1094701,4.7,nM,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN5CCOCC5)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,8.327902142064282
257,CHEMBL3680605,4.7,nM,NC(=O)c1cccc2c(Nc3cccc(CNC(=O)c4ccc(C(F)(F)F)cc4)c3)ncnc12,8.327902142064282
258,CHEMBL3685221,5.0,nM,NC(=O)c1cccc2c(NC(CCN3CCCC3)c3cccc(Nc4ccccn4)c3)ncnc12,8.301029995663981
259,CHEMBL2022855,5.0,nM,CN1CCC(n2cc(-c3cnc(N)c4c(-c5ccc(NC(=O)Nc6cccc(F)c6)cc5)csc34)cn2)C1=O,8.301029995663981
260,CHEMBL2029910,5.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(-c5cncn5C)n(C5CCCC5)c4n3)cn2C)CC1,8.301029995663981
261,CHEMBL2012400,5.0,nM,Cn1cc(Nc2ncc3cnn(C4CCC5(CC4)CC5)c3n2)cc1C(N)=O,8.301029995663981
262,CHEMBL476451,5.0,nM,CCCN1CCC=C(c2ccc(Nc3nc(Nc4ccccc4C(N)=O)c4cc[nH]c4n3)cc2)C1,8.301029995663981
263,CHEMBL4114796,5.0,nM,NC(=O)c1cccc2c(NCC3CC=C/C(=N/C(O)c4ccn[nH]4)C3)ncnc12,8.301029995663981
264,CHEMBL223147,5.0,nM,CCN1C(=O)C(C)(C)c2cc3[nH]c4c(c3cc21)CCCc1c(C)n[nH]c1-4,8.301029995663981
265,CHEMBL1079538,5.0,nM,FC(F)(F)c1cnc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,8.301029995663981
266,CHEMBL4289017,5.0,nM,CC(=O)NCC(=O)N1[C@@H]2CC[C@H]1c1ccc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)cc12,8.301029995663981
267,CHEMBL1094706,5.0,nM,CCn1cc(-c2ccnc3[nH]c(C(=O)NCCN4CCN(C)CC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,8.301029995663981
268,CHEMBL1094704,5.0,nM,CCn1cc(-c2ccnc3[nH]c(C(=O)NCCN4CCOCC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,8.301029995663981
269,CHEMBL2012401,5.0,nM,Cn1cc(Nc2ncc3cnn(C4CCC(C)(C)CC4)c3n2)cc1C(N)=O,8.301029995663981
270,CHEMBL1094700,5.0,nM,CCNC(=O)Nc1ccc(-c2nn(CC)cc2-c2ccnc3[nH]c(-c4cccc(CN5CCOCC5)c4)cc23)cc1,8.301029995663981
271,CHEMBL3393487,5.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CNC1)C2c1ccc(Sc2nc3cccc(Cl)c3[nH]2)o1,8.301029995663981
272,CHEMBL3393462,5.0,nM,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1cn[nH]c1N2,8.301029995663981
273,CHEMBL3393467,5.0,nM,COC(=O)c1csc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,8.301029995663981
274,CHEMBL3670417,5.0,nM,NC(=O)c1cccc2c(NCc3ccco3)ncnc12,8.301029995663981
275,CHEMBL3685217,5.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4n[nH]c5ccc(Cl)cc45)c3)ncnc12,8.301029995663981
276,CHEMBL2012411,5.0,nM,COC[C@@H]1CCCN1C(=O)c1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cn1C,8.301029995663981
277,CHEMBL2012410,5.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCC[C@H]1CN1CCCC1,8.301029995663981
278,CHEMBL3685275,5.0,nM,NC(=O)c1cccc2c(NCc3cccc(Nc4nc5ccc(C(F)(F)F)cc5[nH]4)c3)ncnc12,8.301029995663981
279,CHEMBL496754,5.2,nM,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CCCCC1,8.2839966563652
280,CHEMBL3680479,5.3,nM,COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC(F)(F)F)cc2)c1,8.275724130399212
281,CHEMBL3329655,5.3,nM,O=C(NC(=O)c1ccccc1)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,8.275724130399212
282,CHEMBL3685297,5.3,nM,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(OCCCN(C)C)cc34)c2)cc1,8.275724130399212
283,CHEMBL3680590,5.5,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(N5CCOCC5)c4)c3)ncnc12,8.259637310505756
284,CHEMBL3670425,5.6,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4cccc(F)c4)c3)ncnc12,8.2518119729938
285,CHEMBL3680492,5.8,nM,CN1CCN(c2ccc(C(=O)Nc3cccc(CNc4nncc5c(C(N)=O)cccc45)c3)cc2C(F)(F)F)CC1,8.236572006437063
286,CHEMBL3970921,5.9,nM,Cc1ccc2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,8.229147988357855
287,CHEMBL3322565,5.9,nM,COc1ccc(NC(=O)CC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)O)c2C)cc1,8.229147988357855
288,CHEMBL3680418,5.9,nM,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)C1=CCCC(NC(=O)c2c(F)cccc2F)=C1,8.229147988357855
289,CHEMBL3917983,5.93,nM,Cc1cc(F)c2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,8.226945306635738
290,CHEMBL3685289,6.0,nM,COc1ccc(C(=O)Nc2cccc(C(CCN3CCC3)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,8.221848749616356
291,CHEMBL3393474,6.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cccc(F)c3[nH]2)o1,8.221848749616356
292,CHEMBL3393476,6.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cc(F)c(F)cc3[nH]2)o1,8.221848749616356
293,CHEMBL1077729,6.0,nM,FC(F)(F)c1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,8.221848749616356
294,CHEMBL2012414,6.0,nM,COC[C@H]1CCCN1C(=O)c1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cn1C,8.221848749616356
295,CHEMBL2023226,6.0,nM,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccccc5)cc4)csc23)cn1,8.221848749616356
296,CHEMBL2380828,6.0,nM,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1ccc(C(F)(F)F)cc1,8.221848749616356
297,CHEMBL3393484,6.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(CC)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,8.221848749616356
298,CHEMBL2163404,6.1,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)N5CCC(F)(F)C5)C4)cc3)nn3cccc23)n[nH]1,8.214670164989233
299,CHEMBL2163387,6.2,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)NC(C)(C)C)C4)cc3)nn3cccc23)n[nH]1,8.207608310501746
300,CHEMBL2163408,6.2,nM,COCCO[C@@H]1CCN(CC(=O)Nc2ccc(Sc3nc(Nc4cc(C)[nH]n4)c4cccn4n3)cc2)C1,8.207608310501746
301,CHEMBL3675323,6.2,nM,CN1CCN(CCCOc2cc(C(N)=O)c3ncnc(NCc4ccc(C(F)(F)F)cc4)c3c2)CC1,8.207608310501746
302,CHEMBL2163403,6.3,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)N5CCCC5)C4)cc3)nn3cccc23)n[nH]1,8.200659450546418
303,CHEMBL3685230,6.4,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4n[nH]c5ccc(Br)cc45)c3)ncnc12,8.193820026016112
304,CHEMBL3353347,6.4,nM,CN(C)Cc1ccc(/C=C/c2n[nH]c3cc([C@@H]4C[C@@]45C(=O)Nc4ccccc45)ccc23)cc1,8.193820026016112
305,CHEMBL3680574,6.5,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C2CC(F)(F)C2)c1,8.187086643357144
306,CHEMBL3329658,6.5,nM,O=C(NC(=O)c1ccccc1F)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,8.187086643357144
307,CHEMBL3329656,6.5,nM,O=C(NC(=O)c1ccc(Cl)cc1)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,8.187086643357144
308,CHEMBL3685239,6.5,nM,CCN(CC)CCOc1cc(C(N)=O)c2ncnc(NCc3cccc(NC(=O)c4ccc(OC)cc4)c3)c2c1,8.187086643357144
309,CHEMBL3680601,6.8,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(=O)[nH]c2)c1,8.167491087293763
310,CHEMBL3685256,6.9,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)C4=CCC(N5CCOCC5)C=C4)c3)ncnc12,8.161150909262744
311,CHEMBL4553351,6.9,nM,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3c1)C(=O)N2,8.161150909262744
312,CHEMBL4448596,6.9,nM,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5CCN(C)CC5)cc4)n[nH]c3c1)C(=O)N2,8.161150909262744
313,CHEMBL3087778,7.0,nM,CC(=O)NC[C@@H]1CCN(c2c(Cl)cnc3[nH]c(-c4cn(C)nc4C)nc23)C1,8.154901959985743
314,CHEMBL3393479,7.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cccc(Cl)c3[nH]2)o1,8.154901959985743
315,CHEMBL201307,7.0,nM,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,8.154901959985743
316,CHEMBL1980297,7.0,nM,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,8.154901959985743
317,CHEMBL2163388,7.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)NCC(F)(F)F)C4)cc3)nn3cccc23)n[nH]1,8.154901959985743
318,CHEMBL4470693,7.0,nM,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5CCN(CCO)CC5)cc4)n[nH]c3c1)C(=O)N2,8.154901959985743
319,CHEMBL2011934,7.0,nM,COc1ccc(-c2nc3c(NCCCN(C)C(=O)C4CCC4)c(Br)cnc3[nH]2)cc1,8.154901959985743
320,CHEMBL3393477,7.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccc(F)c(F)c3[nH]2)o1,8.154901959985743
321,CHEMBL3393494,7.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Sc2nc3ccccc3[nH]2)c1,8.154901959985743
322,CHEMBL2063448,7.0,nM,Nc1noc2cccc(C(=O)Nc3cccc(CNC(=O)Nc4ccc(F)c(F)c4)c3)c12,8.154901959985743
